chromosome,start,end,value
5,18166898,18168383,0.01198
5,18168147,18170775,0.00966
5,18172410,18176207,0.01075
5,18175371,18176888,0.00895
5,18176894,18181973,0.00616
5,18182038,18187081,0.01033
5,18187630,18189523,0.00411
5,18191355,18193328,0.01069
5,18202617,18205000,0.00195
5,18207363,18209052,0.012
5,18218586,18220047,0.00734
5,18228768,18231588,0.00425
5,18231908,18233521,0.0093
5,18238011,18238906,0.00417
5,18241003,18242478,0.00925
5,18244171,18246450,0.01204
5,18247149,18258197,0.00711
5,18260313,18264454,0.012
5,18264616,18270296,0.01125
5,18270286,18273263,0.00397
5,18274179,18276586,0.01033
5,18277080,18281909,0.00476
5,18283663,18290478,0.00165
5,18295437,18298642,0.0053
5,18298774,18301166,0.00676
5,18302147,18308303,0.01045
5,18313706,18319432,0.00363
5,18321764,18326175,0.00241
5,18326203,18332920,0.00472
5,18334205,18337396,0.00824
5,18341634,18341840,0.01142
5,18345534,18349695,0.00661
5,18349697,18352637,0.0121
5,18353525,18356888,0.00044
5,18359275,18361213,0.00473
5,18362111,18363181,0.00185
5,18363406,18366684,0.0108
5,18368532,18371021,0.01158
5,18381799,18384069,0.0017
5,18384489,18386871,0.01099
5,18387091,18390450,0.0085
5,18390942,18395928,0.01226
5,18396254,18398138,0.00975
5,18398832,18402284,0.0009
5,18401908,18403947,0.00237
5,18404015,18406693,0.01044
5,18407150,18411977,0.00704
5,18412059,18413617,0.00347
5,18414991,18415811,0.01021
5,18416159,18416714,0.00103
5,18416614,18419532,0.00086
5,18421704,18421962,0.00033
5,18421985,18425042,0.00072
5,18426104,18429090,0.01192
5,18429047,18432430,0.0094
5,18432446,18435524,0.01158
5,18444607,18449446,0.01235
5,18449476,18453683,9e-05
5,18454188,18457303,0.0119
5,18457870,18460914,0.01262
5,18462107,18465097,0.0116
5,18465283,18470944,0.00206
5,18471498,18475574,0.00481
5,18475758,18476576,0.0088
5,18480809,18483044,0.00568
5,18484179,18486340,0.01255
5,18487798,18489869,0.00797
5,18496228,18499888,0.00363
5,18501486,18504144,0.01167
5,18505536,18506382,0.00313
5,18507489,18511616,0.01122
5,18513127,18518972,0.01002
5,18524889,18527040,0.00899
5,18528267,18530501,0.00299
5,18530834,18532337,0.01142
5,18534999,18536316,0.00599
5,18537239,18538418,0.00591
5,18540665,18542864,0.0037
5,18542973,18547341,0.00043
5,18551809,18553907,0.00082
5,18556539,18558406,0.01039
5,18559060,18560945,0.00097
5,18561033,18563202,0.00904
5,18563333,18564921,0.0071
5,18564992,18566582,0.01025
5,18566798,18569906,0.0057
5,18572301,18574011,0.00365
5,18575520,18579241,0.00394
5,18584676,18586590,0.00289
5,18586870,18588792,0.00373
5,18589418,18591506,0.00211
5,18593917,18597907,0.00627
5,18599746,18601661,0.00477
5,18603990,18604677,0.01002
5,18606398,18607111,0.01157
5,18608391,18608933,0.00357
5,18609628,18611166,0.01179
5,18613239,18614963,0.00437
5,18615175,18618597,0.00761
5,18620299,18622301,0.00854
5,18622647,18625697,0.00469
5,18627950,18629697,0.00161
5,18629562,18630706,0.00984
5,18634041,18636720,0.00038
5,18636928,18640401,0.00997
5,18643540,18645976,0.00889
5,18648886,18650836,0.00854
5,18651265,18654075,0.01111
5,18654196,18656376,0.00833
5,18660539,18661268,0.00771
5,18662805,18664908,0.00435
5,18665255,18665596,0.01288
5,18670051,18671461,0.00045
5,18671397,18673551,0.01288
5,18674968,18679191,0.0087
5,18681326,18682708,0.00698
5,18683319,18688822,0.01105
5,18689361,18690857,0.00683
5,18693316,18693567,0.0126
5,18693485,18694129,0.01171
5,18694316,18695856,0.00239
5,18697235,18700900,0.00241
5,18701246,18701852,0.01018
5,18702914,18704484,0.00619
5,18704997,18706708,0.01046
5,18707546,18710722,0.00729
5,18710851,18712559,0.00763
5,18714864,18717031,0.0097
5,18718417,18721744,0.01108
5,18721752,18726249,0.00396
5,18727802,18730331,0.00976
5,18731371,18736815,0.00324
5,18738697,18742126,0.00863
5,18742272,18743077,0.01293
5,18743510,18747406,0.00074
5,18755280,18758333,0.01128
5,18758699,18763503,0.00768
5,18763972,18769090,0.00725
5,18769649,18773706,0.00878
5,18774056,18776839,0.00443
5,18779790,18780205,0.01109
5,18781172,18781838,0.00555
5,18783585,18784786,0.00287
5,18785672,18786956,0.01088
5,18788086,18788910,0.00761
5,18791575,18795908,0.00901
5,18795737,18800122,0.00849
5,18801164,18804056,0.00745
5,18806563,18808224,0.00402
5,18809496,18811870,0.00646
5,18813088,18816431,0.01144
5,18816585,18819462,0.00602
5,18819464,18819755,0.00435
5,18819933,18824782,0.00156
5,18825100,18829624,0.00914
5,18829436,18833060,0.00937
5,18833240,18834632,0.0065
5,18834643,18835162,0.01219
5,18835605,18840058,0.01238
5,18840196,18842479,0.00897
5,18842553,18849741,0.01118
5,18850645,18853896,0.01013
5,18855955,18858552,0.00264
5,18860234,18867015,0.0035
5,18867616,18872494,0.00981
5,18875382,18876928,0.00791
5,18877090,18882462,0.00649
5,18884218,18886960,0.00903
5,18887987,18890517,0.00902
5,18894378,18897406,0.00496
5,18897445,18899646,0.00792
5,18905258,18907052,0.00444
5,18907639,18910838,0.00752
5,18912667,18915779,0.00622
5,18917570,18919442,0.00945
5,18920334,18923551,0.0064
5,18924429,18926984,0.00575
5,18930246,18931312,0.00041
5,18932181,18933391,0.01086
5,18938847,18940166,0.00601
5,18940903,18942672,0.00784
5,18945543,18947637,0.00597
5,18950843,18953127,0.00026
5,18952603,18954692,0.00867
5,18959094,18959852,0.01276
5,18963977,18965222,0.00937
5,18965271,18968798,0.00311
5,18969736,18971981,0.01195
5,18974022,18976590,0.00344
5,18977399,18978246,0.01019
5,18978953,18980183,0.00065
5,18983540,18984923,0.00966
5,18986936,18988197,0.01112
5,18988588,18990867,0.00194
5,18991164,18993376,0.01289
5,18993633,18996672,0.01272
5,19002045,19002499,0.00963
5,19002564,19004384,0.00038
5,19005547,19007770,0.00317
5,19010608,19012038,0.01105
5,19012021,19014110,0.00718
5,19015233,19017247,0.008
5,19017942,19018710,0.01219
5,19021183,19021594,0.0022
5,19022383,19022699,0.00262
5,19025860,19026294,0.00559
5,19030844,19035959,0.00542
5,19036296,19036938,0.00599
5,19039701,19040456,0.01141
5,19046339,19051379,0.0071
5,19051417,19053200,0.00743
5,19053472,19056073,0.00714
5,19056505,19057243,0.00269
5,19058031,19058814,0.00225
5,19059472,19060121,0.01296
5,19062146,19062814,0.00922
5,19063755,19064418,0.0032
5,19065311,19066007,0.00577
5,19067455,19068292,0.00133
5,19068803,19070333,0.01297
5,19071824,19079453,0.00063
5,19081458,19090104,0.00143
5,19090150,19092416,0.01201
5,19092858,19098772,0.00867
5,19106297,19108348,0.00971
5,19116719,19118744,0.0102
5,19118465,19121103,0.00259
5,19122503,19122866,0.00985
5,19123506,19123779,0.00138
5,19124563,19126694,0.00284
5,19127187,19129605,0.00816
5,19129640,19132304,0.00111
5,19133986,19135414,0.00187
5,19135952,19138025,0.01225
5,19138840,19142284,0.0088
5,19144601,19147657,0.01123
5,19149938,19151913,0.00544
5,19155976,19158249,0.00583
5,19158351,19159091,0.00854
5,19160013,19160456,0.0111
5,19161009,19163980,0.00489
5,19164184,19166135,0.00109
5,19166859,19169093,0.00731
5,19168941,19171263,0.0117
5,19171643,19172956,0.00197
5,19179694,19179849,0.00287
5,19179881,19181182,0.00228
5,19183523,19185644,0.00706
5,19185698,19188885,0.00055
5,19189411,19192516,0.00374
5,19193157,19195559,0.01259
5,19197040,19197431,0.00495
5,19198125,19199375,0.00449
5,19200731,19202972,0.01028
5,19203052,19205285,0.00563
5,19206829,19208998,0.0125
5,19209507,19211134,0.0045
5,19212665,19214453,0.01057
5,19214445,19215878,0.00055
5,19216271,19218007,0.00171
5,19221274,19224652,0.00401
5,19226769,19228895,0.00555
5,19229162,19232743,0.01091
5,19232784,19235066,0.00339
5,19235555,19241263,0.00247
5,19241672,19243988,0.00826
5,19243531,19245648,0.00419
5,19248249,19249622,0.01184
5,19250659,19252491,0.01058
5,19252463,19254336,0.01079
5,19254403,19256810,0.00845
5,19257027,19263425,0.01044
5,19263826,19270899,0.01025
5,19270944,19272892,0.01106
5,19274853,19277383,0.0036
5,19277230,19279747,0.00471
5,19281374,19283061,0.00558
5,19283029,19285758,0.01103
5,19286314,19287179,0.00302
5,19287369,19291103,0.00261
5,19292587,19294800,0.01212
5,19294813,19297424,0.00697
5,19297614,19299174,0.01038
5,19299717,19300503,0.0043
5,19301130,19302117,0.004
5,19302190,19304950,0.00378
5,19306139,19307094,0.01063
5,19307048,19308009,0.00637
5,19309227,19310272,0.00225
5,19310192,19312747,0.01082
5,19312747,19314893,0.00603
5,19314778,19316169,0.00016
5,19316046,19317539,0.00091
5,19317668,19327431,0.00979
5,19327566,19328986,0.0086
5,19329544,19331477,0.00037
5,19331547,19334427,0.00554
5,19334250,19337148,0.0102
5,19338511,19339775,0.00582
5,19339703,19342410,0.00088
5,19342405,19345127,0.00494
5,19345110,19347677,0.00239
5,19347874,19350976,0.00718
5,19351292,19353495,0.00224
5,19353532,19356448,0.0126
5,19356292,19358125,0.00694
5,19366133,19372815,8e-05
5,19372821,19374693,0.00184
5,19375317,19378465,0.00199
5,19378669,19381190,0.01294
5,19381519,19384422,0.00652
5,19384368,19385869,0.01257
5,19386045,19388587,0.01091
5,19388704,19390937,0.00766
5,19392166,19395287,0.00243
5,19397041,19402061,0.00261
5,19403171,19404147,0.00744
5,19406080,19407449,0.00967
5,19409242,19412077,0.00403
5,19417020,19418657,0.01104
5,19421340,19422533,0.01115
5,19422203,19425872,0.00682
5,19428888,19430517,0.01132
5,19434758,19436749,0.01123
5,19444103,19447866,0.00401
5,19456837,19461706,0.00857
5,19462516,19464971,0.0065
5,19465788,19469939,0.00272
5,19469992,19472445,0.00299
5,19472446,19473838,0.00758
5,19475296,19479066,0.00302
5,19481897,19483527,0.00773
5,19484015,19488657,0.00573
5,19489327,19492744,0.01071
5,19500988,19504534,0.004
5,19507397,19514895,0.0036
5,19516102,19518513,0.00474
5,19518666,19520528,0.01092
5,19522238,19524788,0.01166
5,19527767,19530430,0.00862
5,19532270,19533390,0.0079
5,19539145,19540623,0.01133
5,19540937,19542760,0.00328
5,19542778,19544429,0.00174
5,19545255,19547270,0.0114
5,19546007,19547787,0.0013
5,19548414,19549141,0.00625
5,19549676,19552267,0.00173
5,19552142,19555531,0.00913
5,19559201,19561374,0.00025
5,19561319,19563832,0.00427
5,19564422,19565968,0.00136
5,19567064,19567688,0.00797
5,19568760,19569866,0.00095
5,19570238,19572804,0.01028
5,19574780,19580469,0.00647
5,19581697,19584772,0.00058
5,19585924,19587857,0.00928
5,19587872,19589606,0.0053
5,19590309,19593075,0.01223
5,19593217,19594441,0.00141
5,19595536,19598492,0.01035
5,19598486,19600708,0.00936
5,19601303,19603883,0.00792
5,19604089,19607147,0.00234
5,19608490,19612007,0.00645
5,19612020,19615383,0.00616
5,19616066,19619508,0.00641
5,19620267,19623425,0.00834
5,19626362,19626790,0.00795
5,19627634,19629167,0.00566
5,19629658,19632775,0.00257
5,19632703,19635679,0.01265
5,19636045,19639529,0.00838
5,19641744,19644362,0.01261
5,19644539,19646840,0.00675
5,19646028,19646840,0.00076
5,19647784,19648362,0.00849
5,19652980,19654355,0.00263
5,19658080,19658938,0.00283
5,19659857,19660201,0.0011
5,19661203,19666436,0.00912
5,19666790,19668830,0.00086
5,19668964,19669920,0.00599
5,19674358,19675465,0.00163
5,19675452,19678194,0.00373
5,19678825,19680560,0.00015
5,19683809,19687187,0.00745
5,19690461,19693845,0.00318
5,19694150,19695065,0.00138
5,19695767,19698712,0.00415
5,19698280,19699992,0.01124
5,19700640,19701022,0.01115
5,19701728,19709342,0.00419
5,19710163,19710599,0.00578
5,19711541,19716059,0.00328
5,19716104,19721477,0.01114
5,19721465,19723307,0.00182
5,19723388,19725748,0.00382
5,19726672,19729764,0.0021
5,19730380,19733156,0.00838
5,19733882,19735726,0.00109
5,19736540,19738538,0.00359
5,19738646,19739841,0.00018
5,19744404,19746192,0.00996
5,19747026,19749061,0.0081
5,19749494,19750013,0.01124
5,19755065,19756051,0.00224
5,19758881,19762015,0.01023
5,19763110,19765272,0.00456
5,19765195,19769369,0.01263
5,19770052,19770819,0.00677
5,19771099,19772789,0.0003
5,19773117,19777242,0.00801
5,19777453,19779815,0.01109
5,19779860,19782066,0.00803
5,19786465,19789129,0.00087
5,19789067,19790372,0.00432
5,19792270,19794480,0.00407
5,19799953,19803098,0.00781
5,19803502,19805356,0.00561
5,19805437,19807853,0.01114
5,19811651,19812865,0.00147
5,19813346,19814554,0.00364
5,19814395,19817955,0.01269
5,19819948,19821007,0.00098
5,19825078,19829140,0.00225
5,19831255,19831917,0.01128
5,19832785,19835148,0.00174
5,19835337,19836258,0.00891
5,19836299,19838235,0.00641
5,19839663,19843859,0.00762
5,19844683,19845548,0.00029
5,19845999,19847435,0.01089
5,19847642,19848284,0.01144
5,19849437,19853598,0.00926
5,19856830,19859847,0.01017
5,19860708,19862052,0.01171
5,19862235,19863975,0.00284
5,19864410,19865825,0.00184
5,19866231,19868877,0.00177
5,19868926,19870410,0.00919
5,19871191,19874974,0.01246
5,19874925,19883297,0.0073
5,19882676,19883251,0.00776
5,19883929,19884381,0.00389
5,19886308,19888571,0.00786
5,19888751,19890174,0.00748
5,19897370,19899301,0.01272
5,19900150,19906171,0.01031
5,19908614,19909452,0.007
5,19915872,19917967,0.00745
5,19918971,19923415,0.01097
5,19924354,19929256,0.00332
5,19932114,19938470,0.00928
5,19938540,19939797,0.01167
5,19940462,19943015,0.01201
5,19943181,19947588,0.00085
5,19947689,19949175,0.00101
5,19949691,19951713,0.00365
5,19953459,19956145,0.0128
5,19956218,19958861,0.00026
5,19958872,19960681,0.01171
5,19962934,19964351,0.00974
5,19965343,19965945,0.01299
5,19966799,19967527,0.01189
5,19971884,19974530,0.01237
5,19976222,19977620,0.00022
5,19979559,19984131,0.01008
5,19984626,19985788,0.00318
5,19988464,19991580,0.00456
5,19991946,19994672,0.00328
5,19994994,19996357,0.00322
5,19998823,20001572,0.00149
5,20007313,20009038,0.00427
5,20009520,20011099,0.01149
5,20011812,20016857,0.00688
5,20023442,20030387,0.00643
5,20030652,20032283,0.00876
5,20032287,20034020,0.0055
5,20034672,20036205,0.00213
5,20036988,20046702,0.01172
5,20048239,20049776,0.00485
5,20051829,20052735,0.00059
5,20054501,20058555,0.00917
5,20063331,20068793,0.00314
5,20070489,20071682,0.00253
5,20075328,20076185,0.00346
5,20077304,20080329,0.00507
5,20080600,20083042,0.00459
5,20090648,20093346,0.00446
5,20096932,20097551,0.00318
5,20100545,20104605,0.00086
5,20104481,20106278,0.01189
5,20106532,20107208,0.01066
5,20107229,20110638,0.00797
5,20110832,20111806,0.0033
5,20111859,20116269,0.00035
5,20123563,20127509,0.00944
5,20128736,20129554,0.00909
5,20130752,20131295,0.00132
5,20131274,20132744,0.00853
5,20137214,20139609,0.01148
5,20142430,20146690,0.01158
5,20151163,20151842,0.01273
5,20151163,20151882,0.00045
5,20152731,20156613,0.00782
5,20161140,20164729,0.00633
5,20166891,20169923,0.00995
5,20176080,20188567,0.00831
5,20189655,20191604,0.01156
5,20192159,20193800,0.00634
5,20195303,20197419,0.00166
5,20197391,20200468,0.00055
5,20201037,20204595,0.00078
5,20205302,20208777,0.00505
5,20210878,20213734,0.00111
5,20216332,20221382,0.00132
5,20222669,20227466,0.01204
5,20228645,20233095,0.00489
5,20234509,20236329,0.00946
5,20239293,20246398,0.00457
5,20246391,20249622,0.00409
5,20250419,20255089,0.00324
5,20255173,20259982,0.00734
5,20259440,20262585,0.00561
5,20264567,20265334,0.00971
5,20270101,20272895,0.01203
5,20282111,20288084,0.01176
5,20288055,20292432,0.0005
5,20296518,20302575,0.00747
5,20303334,20306469,0.00798
5,20306409,20307943,0.00015
5,20308033,20312892,0.01123
5,20315390,20317401,0.01105
5,20317405,20319830,0.01151
5,20319733,20323649,0.00575
5,20323785,20327881,0.00604
5,20329103,20333172,0.00299
5,20333897,20336671,0.00725
5,20337586,20342035,0.00742
5,20342505,20345302,0.00161
5,20348615,20350830,0.0073
5,20351157,20354436,0.01081
5,20354589,20355706,0.01083
5,20356876,20358381,0.0049
5,20360015,20361031,0.005
5,20362486,20363597,0.00147
5,20364516,20365481,0.00073
5,20365722,20367093,0.01162
5,20369657,20371391,0.00724
5,20371798,20373441,0.00892
5,20373491,20376252,0.00187
5,20379489,20381036,0.00358
5,20382310,20384025,0.00395
5,20389915,20393306,0.00606
5,20395856,20398197,0.00343
5,20402217,20406731,0.00998
5,20415764,20418847,0.00851
5,20420951,20425604,0.00422
5,20427749,20428719,0.00506
5,20430453,20433146,0.00303
5,20436180,20437815,0.00283
5,20442613,20446050,0.00507
5,20446068,20447200,0.01099
5,20448310,20451062,0.00329
5,20451228,20452569,0.00058
5,20452487,20454041,0.0097
5,20455317,20457068,0.00354
5,20457487,20458996,0.00938
5,20458939,20461710,0.00986
5,20461777,20464616,0.00893
5,20466068,20468217,0.00612
5,20474457,20479478,0.0062
5,20480626,20484945,0.00271
5,20485134,20488702,0.00207
5,20489033,20489727,0.00039
5,20491393,20496589,0.0083
5,20497401,20497868,0.00547
5,20498476,20501786,0.00439
5,20505089,20506354,0.01149
5,20506381,20506578,0.01045
5,20508126,20508776,0.01243
5,20509115,20510810,0.00463
5,20511642,20514346,0.00427
5,20516055,20518815,0.00635
5,20520600,20523212,0.00436
5,20523366,20526521,0.01046
5,20528068,20529885,0.00387
5,20530200,20532856,0.00948
5,20532860,20533471,0.00428
5,20534058,20537138,0.00186
5,20537426,20538996,0.00115
5,20540335,20541211,0.01219
5,20543225,20544857,0.00556
5,20551132,20552670,0.00254
5,20555120,20555758,0.01002
5,20557574,20558487,0.01168
5,20560434,20561228,0.01054
5,20562150,20562557,0.00735
5,20567386,20568075,0.00197
5,20569533,20571656,0.01169
5,20571681,20575250,0.00876
5,20574577,20575538,0.00986
5,20576733,20579103,0.0034
5,20579027,20579633,0.00469
5,20580113,20582178,0.00391
5,20580269,20580442,0.00268
5,20582083,20584721,0.00322
5,20585349,20587761,0.0077
5,20587936,20589490,0.0099
5,20589702,20591937,0.0048
5,20593600,20594379,0.01134
5,20600727,20601416,0.00127
5,20602874,20604997,0.00153
5,20605218,20608594,0.00283
5,20610075,20612445,0.00194
5,20612369,20612975,0.00502
5,20613455,20615520,0.00328
5,20615565,20618063,0.00247
5,20618733,20621103,0.00014
5,20621278,20622832,0.00486
5,20623024,20625279,0.00171
5,20626942,20627720,0.00731
5,20633193,20634618,0.00738
5,20635826,20638104,0.00386
5,20640992,20642787,0.00227
5,20644525,20645698,0.00222
5,20646680,20648725,0.00453
5,20650086,20655401,0.01002
5,20656193,20658001,0.00357
5,20665068,20667312,0.00254
5,20675605,20676702,0.00588
5,20679222,20680274,0.0128
5,20683262,20684890,0.01167
5,20685772,20688942,0.0105
5,20689243,20693470,0.01289
5,20693455,20697233,0.0025
5,20699408,20701226,0.00838
5,20702453,20704418,0.00675
5,20704724,20706842,0.00781
5,20708409,20709282,0.01139
5,20710103,20712473,0.00066
5,20715453,20720681,0.00843
5,20722069,20724481,0.0046
5,20724578,20726479,0.00304
5,20729431,20733941,0.00269
5,20734136,20736138,0.00606
5,20736227,20739358,0.01123
5,20739419,20741603,0.00895
5,20742533,20743669,0.0042
5,20744553,20745703,0.01037
5,20745349,20747305,0.00438
5,20747680,20749506,0.00526
5,20750513,20752115,0.01125
5,20753040,20756137,0.01057
5,20757199,20762461,0.00996
5,20764096,20768764,0.00596
5,20768795,20771085,0.00801
5,20772237,20773194,0.01253
5,20773235,20775739,0.00971
5,20777501,20779488,0.01083
5,20777574,20778118,0.00736
5,20779327,20781557,0.00974
5,20781658,20784071,0.01139
5,20783931,20786843,0.00625
5,20788913,20791940,0.00679
5,20792073,20793841,0.01007
5,20793794,20795399,0.00501
5,20796950,20801479,0.00592
5,20800473,20801437,0.01045
5,20803106,20804268,0.00844
5,20804715,20819629,0.00349
5,20820068,20820944,0.00577
5,20821040,20823411,0.01052
5,20823644,20829644,0.00036
5,20830743,20831849,0.00042
5,20831984,20833817,0.01092
5,20834899,20839061,0.00981
5,20841239,20843992,0.00219
5,20843923,20848376,0.00181
5,20848794,20852384,0.01183
5,20852712,20854812,0.01182
5,20858503,20861711,0.01128
5,20862902,20867465,0.01181
5,20867599,20870848,0.00902
5,20871918,20872277,0.00876
5,20872719,20874349,0.00364
5,20875832,20877989,0.0129
5,20877967,20878464,0.00804
5,20878491,20880184,0.01015
5,20880558,20883908,0.0069
5,20885419,20886762,0.00463
5,20886745,20891007,0.00471
5,20891163,20892416,0.01235
5,20892643,20897959,0.00386
5,20898108,20898775,0.01164
5,20900859,20904647,0.00703
5,20904578,20905568,0.00934
5,20907195,20909533,0.00487
5,20910204,20913547,0.00026
5,20913510,20915879,0.01237
5,20917795,20919964,0.00281
5,20921377,20922998,0.00154
5,20925852,20926783,0.00115
5,20927069,20931886,0.00291
5,20932031,20936413,0.00692
5,20936423,20937589,0.01245
5,20939363,20940895,0.00564
5,20945676,20948939,0.00653
5,20949291,20951512,0.00477
5,20952442,20953399,0.00129
5,20952557,20953348,0.0017
5,20956510,20959409,0.00932
5,20960779,20964537,0.0055
5,20965577,20966805,0.00347
5,20967034,20968506,0.00951
5,20969128,20975940,0.00977
5,20975180,20977668,0.00585
5,20978203,20979249,0.00741
5,20980005,20989499,0.00246
5,20993424,20995644,0.00738
5,20997320,20998907,0.00655
5,20997413,21001054,0.00972
5,21001144,21003286,0.00425
5,21004251,21008849,0.00143
5,21009347,21010345,0.01103
5,21011392,21013747,0.00309
5,21016841,21019221,0.01242
5,21020014,21022903,0.01272
5,21026805,21029188,0.00321
5,21030943,21033253,0.01183
5,21034626,21036773,0.01105
5,21039533,21041618,0.00836
5,21043083,21044194,0.00896
5,21048191,21052069,0.00806
5,21055179,21056881,0.01126
5,21063298,21068327,0.00105
5,21069110,21071739,0.00564
5,21071944,21074662,0.00262
5,21077047,21077679,0.00151
5,21079106,21081632,0.01103
5,21081844,21084427,0.01094
5,21085462,21088414,0.00979
5,21089383,21091073,0.00682
5,21090956,21092410,0.00256
5,21093681,21094454,0.01028
5,21094547,21095891,0.00817
5,21095146,21095319,0.00608
5,21097076,21098959,0.0121
5,21101116,21103818,0.00584
5,21104551,21105947,0.01259
5,21105909,21108710,0.0128
5,21110333,21111424,0.00517
5,21111445,21113403,0.0055
5,21113361,21116314,0.00742
5,21116877,21117860,0.00694
5,21118946,21121119,0.00203
5,21121405,21123133,0.00631
5,21123958,21125065,0.0116
5,21128085,21130244,0.0003
5,21130320,21133709,0.00272
5,21131045,21131700,0.00341
5,21138703,21140876,0.00056
5,21152011,21154395,0.00935
5,21161132,21165565,0.0127
5,21167243,21167350,0.00205
5,21167432,21169462,0.0065
5,21170048,21172346,0.00998
5,21171634,21174019,0.0025
5,21174321,21175857,0.00686
5,21176377,21180474,0.00884
5,21182468,21183875,0.00625
5,21184522,21186872,0.00216
5,21189988,21191303,0.01054
5,21192097,21194086,0.01211
5,21195044,21195763,0.00406
5,21196602,21202664,0.01178
5,21200040,21201610,0.00797
5,21201631,21202543,0.00325
5,21202549,21204816,0.00811
5,21204991,21207098,0.00765
5,21207097,21207716,0.01234
5,21207784,21212072,0.0056
5,21212940,21214842,0.00666
5,21216772,21218351,0.00497
5,21220031,21221288,0.0107
5,21221432,21222605,0.01195
5,21226721,21230378,0.00303
5,21230224,21236554,0.00866
5,21237021,21239531,0.00022
5,21240717,21243644,0.00214
5,21244723,21246774,0.0076
5,21247355,21250426,0.0123
5,21250646,21254137,0.01246
5,21254911,21257618,0.00446
5,21257934,21259408,0.0087
5,21260278,21261336,0.00059
5,21261353,21263151,0.00726
5,21263897,21265460,0.00588
5,21272824,21275755,0.01187
5,21275889,21279522,0.01189
5,21281569,21282806,0.00025
5,21282750,21285366,0.00605
5,21286735,21288913,0.01105
5,21288850,21291928,0.00054
5,21292375,21293758,0.00324
5,21294147,21296819,0.00733
5,21296833,21297858,0.00299
5,21298857,21300239,0.01017
5,21301525,21302829,0.00144
5,21307016,21309341,0.0013
5,21311020,21314180,0.01183
5,21317130,21321267,0.01265
5,21321428,21323780,0.00067
5,21323781,21325604,0.01093
5,21325837,21327498,0.00214
5,21327712,21330136,0.00089
5,21330608,21334811,0.01122
5,21334793,21337126,0.00998
5,21337861,21343051,0.00949
5,21343102,21344106,0.00534
5,21345216,21345600,0.01085
5,21346423,21347478,0.00673
5,21348554,21349681,0.00793
5,21350375,21352333,0.00244
5,21352557,21355147,0.00744
5,21355541,21357219,0.00748
5,21357752,21358250,0.00044
5,21359001,21362273,0.00195
5,21363486,21364401,0.00923
5,21365651,21366953,0.00618
5,21370499,21371592,0.00401
5,21372820,21374195,0.00139
5,21375704,21378172,0.00682
5,21378702,21379744,0.0018
5,21380164,21381069,0.01117
5,21382482,21383432,0.01126
5,21383979,21385015,0.00729
5,21386727,21387714,0.00384
5,21389766,21390189,0.01231
5,21390412,21391561,0.01199
5,21391566,21395016,0.01021
5,21395944,21399419,0.00374
5,21399331,21400686,0.00959
5,21401312,21404470,0.00607
5,21410769,21412526,0.00221
5,21413591,21415006,0.00012
5,21414935,21417616,0.0046
5,21419590,21421715,0.00488
5,21427827,21429495,0.0084
5,21431778,21433794,0.00101
5,21433859,21439133,0.01214
5,21444793,21447242,0.00622
5,21452442,21453980,0.00158
5,21457534,21463327,0.00523
5,21463467,21466880,0.00331
5,21470299,21471861,0.00777
5,21472103,21473602,0.01033
5,21473720,21477024,0.0085
5,21477116,21478534,0.01163
5,21478841,21479203,0.00282
5,21479382,21481256,0.01208
5,21481457,21482038,0.00309
5,21482140,21483797,0.00684
5,21483919,21485385,0.01204
5,21485317,21488042,0.00084
5,21488490,21496537,0.00783
5,21498379,21502500,0.00402
5,21505074,21506620,0.00718
5,21506967,21507948,0.00477
5,21508341,21509609,0.0026
5,21510095,21513620,0.00135
5,21514896,21520421,0.01212
5,21518593,21520421,0.001
5,21520513,21523266,0.0084
5,21523365,21525713,0.00663
5,21526250,21528323,0.0023
5,21528950,21533159,0.00859
5,21534473,21537816,0.00233
5,21537721,21541029,0.0074
5,21548397,21552594,0.01047
5,21553355,21557592,0.0005
5,21560601,21562709,0.0118
5,21562718,21568023,0.01189
5,21568131,21571904,0.005
5,21572143,21574329,0.01047
5,21582614,21584243,0.00186
5,21586219,21589255,0.00615
5,21595990,21598316,0.01142
5,21598848,21600008,0.00744
5,21601481,21602739,0.00209
5,21603569,21604414,0.00125
5,21604662,21605674,0.00914
5,21606271,21607297,0.00674
5,21607410,21609428,0.00093
5,21617714,21619281,0.0108
5,21632021,21634314,0.00476
5,21634424,21636355,0.00831
5,21636241,21638398,0.0117
5,21639216,21640963,0.01234
5,21640809,21643666,0.00038
5,21643767,21647774,0.0025
5,21647821,21649567,0.00713
5,21649532,21651713,0.00771
5,21654585,21656722,0.00651
5,21656734,21659367,0.01201
5,21661444,21663843,0.01124
5,21667939,21668046,0.00491
5,21673432,21675803,0.01143
5,21677146,21684122,0.00389
5,21683144,21688273,0.01241
5,21688763,21692480,0.00811
5,21700187,21710296,0.00523
5,21710170,21712614,0.01266
5,21713245,21717878,0.00443
5,21721667,21722838,0.00041
5,21723235,21724701,0.00698
5,21725441,21729413,0.00738
5,21738849,21742082,0.01255
5,21743366,21746061,0.0124
5,21745937,21748719,0.00385
5,21749279,21751338,0.00474
5,21755251,21758950,0.00354
5,21759329,21760578,0.00741
5,21760558,21763462,0.00977
5,21764937,21767013,0.00315
5,21771811,21772794,0.00023
5,21773688,21774927,0.01158
5,21777107,21777523,0.01188
5,21779023,21779499,0.00526
5,21780947,21785287,0.00969
5,21785999,21787444,0.01008
