chr,start,end
5,16612659,16616063
5,16617232,16620824
5,16621197,16622757
5,16624157,16625977
5,16626185,16630820
5,16632086,16634012
5,16636029,16637908
5,16638302,16641933
5,16646157,16649026
5,16650282,16651835
5,16653337,16654635
5,16654913,16655860
5,16656708,16658405
5,16664674,16667390
5,16667769,16669489
5,16669149,16669723
5,16669981,16675166
5,16675582,16677525
5,16683165,16683942
5,16684606,16687706
5,16688626,16693119
5,16693832,16699028
5,16706850,16709909
5,16711042,16712069
5,16714509,16715882
5,16716552,16717558
5,16717946,16721222
5,16722239,16725040
5,16725753,16732847
5,16733663,16736093
5,16738062,16739790
5,16740593,16743527
5,16743636,16745519
5,16754436,16756263
5,16756698,16758220
5,16757951,16758718
5,16758709,16760576
5,16760846,16764276
5,16764211,16766702
5,16768935,16771899
5,16777055,16777525
5,16777691,16779295
5,16779643,16781424
5,16781858,16785609
5,16785680,16789676
5,16789624,16791042
5,16791151,16793261
5,16793614,16795006
5,16794967,16798006
5,16799218,16801102
5,16801707,16805242
5,16807342,16810693
5,16811307,16813295
5,16813565,16814749
5,16815310,16817346
5,16817678,16817984
5,16818388,16818955
5,16818984,16820195
5,16820284,16825016
5,16826542,16829101
5,16829113,16831618
5,16831696,16832357
5,16833052,16835169
5,16835233,16836895
5,16837332,16842493
5,16844336,16845015
5,16846150,16848568
5,16848624,16852221
5,16852628,16854224
5,16854191,16855741
5,16860286,16861290
5,16865770,16870887
5,16872044,16878383
5,16878562,16878956
5,16880592,16884462
5,16884940,16885439
5,16886903,16887570
5,16887626,16891192
5,16891188,16891909
5,16893849,16897690
5,16898712,16900317
5,16902475,16905294
5,16905202,16908059
5,16911579,16913991
5,16911580,16912198
5,16915728,16918569
5,16918489,16921596
5,16924102,16924851
5,16926608,16927580
5,16927893,16930532
5,16931531,16934031
5,16936000,16938525
5,16938981,16941754
5,16942447,16943820
5,16945165,16953353
5,16953515,16961245
5,16964650,16965261
5,16968655,16970527
5,16971312,16972499
5,16973202,16974877
5,16977207,16979073
5,16979773,16981195
5,16982149,16984933
5,16985096,16988796
5,16988280,16992754
5,16994106,16995062
5,16996900,16997127
5,16997979,16998925
5,17000259,17002607
5,17004738,17005510
5,17007366,17014846
5,17014847,17017252
5,17018034,17018466
5,17021218,17022723
5,17023502,17025361
5,17031024,17033800
5,17053453,17058245
5,17062455,17064047
5,17066197,17071963
5,17073673,17075904
5,17076227,17076725
5,17088695,17089597
5,17097564,17099595
5,17102027,17102896
5,17102924,17106103
5,17107855,17110761
5,17114098,17115571
5,17116376,17119892
5,17122102,17124441
5,17125455,17128934
5,17130186,17132909
5,17135661,17141173
5,17142816,17144672
5,17148808,17150451
5,17150238,17151681
5,17151988,17154618
5,17154718,17155757
5,17156853,17157857
5,17159044,17161156
5,17163196,17163574
5,17164093,17166032
5,17166702,17169459
5,17169283,17172787
5,17171807,17172800
5,17176293,17178130
5,17179073,17181365
5,17181412,17182743
5,17183061,17185032
5,17185440,17189978
5,17191499,17194131
5,17194170,17196093
5,17196762,17197163
5,17197641,17199910
5,17201414,17202323
5,17203742,17205380
5,17205971,17209650
5,17210533,17214220
5,17216329,17220672
5,17224270,17231384
5,17231842,17232324
5,17233599,17234132
5,17235092,17236679
5,17236736,17237139
5,17237153,17240816
5,17242607,17244231
5,17243987,17245988
5,17246354,17247202
5,17248290,17251200
5,17255205,17258077
5,17258927,17260784
5,17263685,17265777
5,17267838,17269172
5,17269310,17272298
5,17282272,17282490
5,17284583,17284807
5,17286835,17287354
5,17288965,17289958
5,17292952,17295024
5,17295933,17298214
5,17298814,17303058
5,17309842,17311937
5,17312543,17314579
5,17315326,17321231
5,17321395,17323484
5,17324909,17325987
5,17328460,17329240
5,17329275,17331352
5,17330945,17331646
5,17334121,17335234
5,17336291,17337884
5,17338299,17338895
5,17340071,17341814
5,17346141,17346829
5,17347565,17348746
5,17348722,17348886
5,17348876,17352933
5,17352976,17355138
5,17355845,17356706
5,17357377,17358340
5,17360287,17363880
5,17367827,17369510
5,17370473,17370857
5,17371808,17373221
5,17376619,17379282
5,17379486,17385596
5,17385760,17389600
5,17390381,17392741
5,17393598,17395148
5,17399769,17402158
5,17409524,17411214
5,17415698,17417972
5,17419790,17421982
5,17422799,17424964
5,17425840,17428237
5,17428582,17429097
5,17435010,17435405
5,17451488,17453124
5,17453517,17455297
5,17455233,17456695
5,17457124,17458980
5,17459873,17462516
5,17462547,17467448
5,17467398,17467643
5,17468094,17469312
5,17469490,17473619
5,17474049,17474485
5,17477943,17478393
5,17484357,17484852
5,17485231,17486309
5,17488088,17488516
5,17489271,17495024
5,17496855,17497694
5,17497892,17498263
5,17500376,17505713
5,17506400,17507641
5,17507801,17508752
5,17509118,17511745
5,17512440,17515513
5,17518880,17521098
5,17522486,17524003
5,17526660,17530605
5,17531302,17532499
5,17533130,17534796
5,17535970,17538595
5,17538723,17541990
5,17543991,17545847
5,17546112,17547485
5,17548180,17548612
5,17550179,17551715
5,17552103,17556730
5,17557088,17559412
5,17560179,17564434
5,17564697,17569148
5,17569147,17575051
5,17579867,17581275
5,17582977,17583772
5,17585523,17588733
5,17588790,17589467
5,17589394,17591737
5,17591929,17593666
5,17610744,17616907
5,17618740,17621979
5,17618948,17620710
5,17622256,17624359
5,17625353,17626487
5,17627132,17629363
5,17630426,17632338
5,17631426,17635945
5,17639776,17643982
5,17648576,17650375
5,17656894,17667451
5,17667310,17670292
5,17672628,17676023
5,17676795,17681100
5,17682179,17683446
5,17684156,17686534
5,17686500,17688668
5,17688788,17692014
5,17692786,17693481
5,17694680,17696690
5,17697686,17702036
5,17702010,17704005
5,17704843,17705793
5,17706396,17709326
5,17712203,17714406
5,17714390,17719723
5,17719659,17721606
5,17722402,17726543
5,17731005,17732298
5,17732319,17733425
5,17733485,17733774
5,17734706,17737859
5,17737874,17739949
5,17742765,17748526
5,17749057,17752849
5,17753959,17755768
5,17756238,17758336
5,17760865,17762089
5,17762491,17763666
5,17763631,17765428
5,17772856,17775749
5,17780206,17781364
5,17782428,17790234
5,17798262,17800926
5,17801737,17804203
5,17806397,17807541
5,17810477,17811364
5,17814244,17816789
5,17816904,17823708
5,17823714,17825762
5,17829618,17831336
5,17832779,17833316
5,17833636,17835817
5,17835810,17839303
5,17840424,17843806
5,17845127,17846197
5,17847199,17847549
5,17847781,17849536
5,17852911,17854521
5,17854547,17856740
5,17857325,17859056
5,17859136,17861150
5,17862113,17863079
5,17864376,17865756
5,17871924,17873829
5,17874734,17877658
5,17878672,17881495
5,17882079,17885012
5,17886160,17888530
5,17891132,17893067
5,17906968,17907638
5,17908850,17909507
5,17910480,17912643
5,17913997,17916019
5,17916993,17918001
5,17918739,17919164
5,17920456,17923802
5,17923852,17925843
5,17926302,17926710
5,17927443,17929835
5,17929558,17934222
5,17934287,17936554
5,17937622,17941292
5,17941287,17941646
5,17941842,17943283
5,17945923,17948400
5,17949328,17950254
5,17951442,17953180
5,17953282,17954554
5,17961019,17962276
5,17963604,17963783
5,17964416,17966496
5,17968092,17970342
5,17970210,17971456
5,17973775,17975120
5,17977172,17978643
5,17979149,17980550
5,17980850,17981958
5,17984527,17986431
5,17987591,17989338
5,17989793,17991717
5,17993535,17994722
5,17997597,18000451
5,18002996,18005849
5,18006212,18010667
5,18011146,18012882
5,18013149,18015434
5,18015522,18017307
5,18018905,18021508
5,18023985,18026077
5,18029338,18032293
5,18032864,18037323
5,18040910,18042681
5,18042935,18045514
5,18045480,18047075
5,18047733,18051896
5,18052607,18060169
5,18060586,18062764
5,18065012,18066696
5,18067925,18070928
5,18069449,18073129
5,18075562,18080160
5,18083277,18093907
5,18095614,18097611
5,18100080,18101885
5,18104769,18107140
5,18108304,18109593
5,18110018,18111813
5,18114461,18119006
5,18135215,18136548
5,18137349,18138757
5,18138775,18140190
5,18138775,18142159
5,18149369,18150892
5,18151665,18153164
5,18153852,18155391
5,18155837,18157340
5,18157610,18158264
5,18160204,18162264
5,18163128,18164813
5,18165336,18167533
5,18166898,18168383
5,18168147,18170775
5,18172410,18176207
5,18175371,18176888
5,18176894,18181973
5,18182038,18187081
5,18187630,18189523
5,18191355,18193328
5,18202617,18205000
5,18207363,18209052
5,18218586,18220047
5,18228768,18231588
5,18231908,18233521
5,18238011,18238906
5,18241003,18242478
5,18244171,18246450
5,18247149,18258197
5,18260313,18264454
5,18264616,18270296
5,18270286,18273263
5,18274179,18276586
5,18277080,18281909
5,18283663,18290478
5,18295437,18298642
5,18298774,18301166
5,18302147,18308303
5,18313706,18319432
5,18321764,18326175
5,18326203,18332920
5,18334205,18337396
5,18341634,18341840
5,18345534,18349695
5,18349697,18352637
5,18353525,18356888
5,18359275,18361213
5,18362111,18363181
5,18363406,18366684
5,18368532,18371021
5,18381799,18384069
5,18384489,18386871
5,18387091,18390450
5,18390942,18395928
5,18396254,18398138
5,18398832,18402284
5,18401908,18403947
5,18404015,18406693
5,18407150,18411977
5,18412059,18413617
5,18414991,18415811
5,18416159,18416714
5,18416614,18419532
5,18421704,18421962
5,18421985,18425042
5,18426104,18429090
5,18429047,18432430
5,18432446,18435524
5,18444607,18449446
5,18449476,18453683
5,18454188,18457303
5,18457870,18460914
5,18462107,18465097
5,18465283,18470944
5,18471498,18475574
5,18475758,18476576
5,18480809,18483044
5,18484179,18486340
5,18487798,18489869
5,18496228,18499888
5,18501486,18504144
5,18505536,18506382
5,18507489,18511616
5,18513127,18518972
5,18524889,18527040
5,18528267,18530501
5,18530834,18532337
5,18534999,18536316
5,18537239,18538418
5,18540665,18542864
5,18542973,18547341
5,18551809,18553907
5,18556539,18558406
5,18559060,18560945
5,18561033,18563202
5,18563333,18564921
5,18564992,18566582
5,18566798,18569906
5,18572301,18574011
5,18575520,18579241
5,18584676,18586590
5,18586870,18588792
5,18589418,18591506
5,18593917,18597907
5,18599746,18601661
5,18603990,18604677
5,18606398,18607111
5,18608391,18608933
5,18609628,18611166
5,18613239,18614963
5,18615175,18618597
5,18620299,18622301
5,18622647,18625697
5,18627950,18629697
5,18629562,18630706
5,18634041,18636720
5,18636928,18640401
5,18643540,18645976
5,18648886,18650836
5,18651265,18654075
5,18654196,18656376
5,18660539,18661268
5,18662805,18664908
5,18665255,18665596
5,18670051,18671461
5,18671397,18673551
5,18674968,18679191
5,18681326,18682708
5,18683319,18688822
5,18689361,18690857
5,18693316,18693567
5,18693485,18694129
5,18694316,18695856
5,18697235,18700900
5,18701246,18701852
5,18702914,18704484
5,18704997,18706708
5,18707546,18710722
5,18710851,18712559
5,18714864,18717031
5,18718417,18721744
5,18721752,18726249
5,18727802,18730331
5,18731371,18736815
5,18738697,18742126
5,18742272,18743077
5,18743510,18747406
5,18755280,18758333
5,18758699,18763503
5,18763972,18769090
5,18769649,18773706
5,18774056,18776839
5,18779790,18780205
5,18781172,18781838
5,18783585,18784786
5,18785672,18786956
5,18788086,18788910
5,18791575,18795908
5,18795737,18800122
5,18801164,18804056
5,18806563,18808224
5,18809496,18811870
5,18813088,18816431
5,18816585,18819462
5,18819464,18819755
5,18819933,18824782
5,18825100,18829624
5,18829436,18833060
5,18833240,18834632
5,18834643,18835162
5,18835605,18840058
5,18840196,18842479
5,18842553,18849741
5,18850645,18853896
5,18855955,18858552
5,18860234,18867015
5,18867616,18872494
5,18875382,18876928
5,18877090,18882462
5,18884218,18886960
5,18887987,18890517
5,18894378,18897406
5,18897445,18899646
5,18905258,18907052
5,18907639,18910838
5,18912667,18915779
5,18917570,18919442
5,18920334,18923551
5,18924429,18926984
5,18930246,18931312
5,18932181,18933391
5,18938847,18940166
5,18940903,18942672
5,18945543,18947637
5,18950843,18953127
5,18952603,18954692
5,18959094,18959852
5,18963977,18965222
5,18965271,18968798
5,18969736,18971981
5,18974022,18976590
5,18977399,18978246
5,18978953,18980183
5,18983540,18984923
5,18986936,18988197
5,18988588,18990867
5,18991164,18993376
5,18993633,18996672
5,19002045,19002499
5,19002564,19004384
5,19005547,19007770
5,19010608,19012038
5,19012021,19014110
5,19015233,19017247
5,19017942,19018710
5,19021183,19021594
5,19022383,19022699
5,19025860,19026294
5,19030844,19035959
5,19036296,19036938
5,19039701,19040456
5,19046339,19051379
5,19051417,19053200
5,19053472,19056073
5,19056505,19057243
5,19058031,19058814
5,19059472,19060121
5,19062146,19062814
5,19063755,19064418
5,19065311,19066007
5,19067455,19068292
5,19068803,19070333
5,19071824,19079453
5,19081458,19090104
5,19090150,19092416
5,19092858,19098772
5,19106297,19108348
5,19116719,19118744
5,19118465,19121103
5,19122503,19122866
5,19123506,19123779
5,19124563,19126694
5,19127187,19129605
5,19129640,19132304
5,19133986,19135414
5,19135952,19138025
5,19138840,19142284
5,19144601,19147657
5,19149938,19151913
5,19155976,19158249
5,19158351,19159091
5,19160013,19160456
5,19161009,19163980
5,19164184,19166135
5,19166859,19169093
5,19168941,19171263
5,19171643,19172956
5,19179694,19179849
5,19179881,19181182
5,19183523,19185644
5,19185698,19188885
5,19189411,19192516
5,19193157,19195559
5,19197040,19197431
5,19198125,19199375
5,19200731,19202972
5,19203052,19205285
5,19206829,19208998
5,19209507,19211134
5,19212665,19214453
5,19214445,19215878
5,19216271,19218007
5,19221274,19224652
5,19226769,19228895
5,19229162,19232743
5,19232784,19235066
5,19235555,19241263
5,19241672,19243988
5,19243531,19245648
5,19248249,19249622
5,19250659,19252491
5,19252463,19254336
5,19254403,19256810
5,19257027,19263425
5,19263826,19270899
5,19270944,19272892
5,19274853,19277383
5,19277230,19279747
5,19281374,19283061
5,19283029,19285758
5,19286314,19287179
5,19287369,19291103
5,19292587,19294800
5,19294813,19297424
5,19297614,19299174
5,19299717,19300503
5,19301130,19302117
5,19302190,19304950
5,19306139,19307094
5,19307048,19308009
5,19309227,19310272
5,19310192,19312747
5,19312747,19314893
5,19314778,19316169
5,19316046,19317539
5,19317668,19327431
5,19327566,19328986
5,19329544,19331477
5,19331547,19334427
5,19334250,19337148
5,19338511,19339775
5,19339703,19342410
5,19342405,19345127
5,19345110,19347677
5,19347874,19350976
5,19351292,19353495
5,19353532,19356448
5,19356292,19358125
5,19366133,19372815
5,19372821,19374693
5,19375317,19378465
5,19378669,19381190
5,19381519,19384422
5,19384368,19385869
5,19386045,19388587
5,19388704,19390937
5,19392166,19395287
5,19397041,19402061
5,19403171,19404147
5,19406080,19407449
5,19409242,19412077
5,19417020,19418657
5,19421340,19422533
5,19422203,19425872
5,19428888,19430517
5,19434758,19436749
5,19444103,19447866
5,19456837,19461706
5,19462516,19464971
5,19465788,19469939
5,19469992,19472445
5,19472446,19473838
5,19475296,19479066
5,19481897,19483527
5,19484015,19488657
5,19489327,19492744
5,19500988,19504534
5,19507397,19514895
5,19516102,19518513
5,19518666,19520528
5,19522238,19524788
5,19527767,19530430
5,19532270,19533390
5,19539145,19540623
5,19540937,19542760
5,19542778,19544429
5,19545255,19547270
5,19546007,19547787
5,19548414,19549141
5,19549676,19552267
5,19552142,19555531
5,19559201,19561374
5,19561319,19563832
5,19564422,19565968
5,19567064,19567688
5,19568760,19569866
5,19570238,19572804
5,19574780,19580469
5,19581697,19584772
5,19585924,19587857
5,19587872,19589606
5,19590309,19593075
5,19593217,19594441
5,19595536,19598492
5,19598486,19600708
5,19601303,19603883
5,19604089,19607147
5,19608490,19612007
5,19612020,19615383
5,19616066,19619508
5,19620267,19623425
5,19626362,19626790
5,19627634,19629167
5,19629658,19632775
5,19632703,19635679
5,19636045,19639529
5,19641744,19644362
5,19644539,19646840
5,19646028,19646840
5,19647784,19648362
5,19652980,19654355
5,19658080,19658938
5,19659857,19660201
5,19661203,19666436
5,19666790,19668830
5,19668964,19669920
5,19674358,19675465
5,19675452,19678194
5,19678825,19680560
5,19683809,19687187
5,19690461,19693845
5,19694150,19695065
5,19695767,19698712
5,19698280,19699992
5,19700640,19701022
5,19701728,19709342
5,19710163,19710599
5,19711541,19716059
5,19716104,19721477
5,19721465,19723307
5,19723388,19725748
5,19726672,19729764
5,19730380,19733156
5,19733882,19735726
5,19736540,19738538
5,19738646,19739841
5,19744404,19746192
5,19747026,19749061
5,19749494,19750013
5,19755065,19756051
5,19758881,19762015
5,19763110,19765272
5,19765195,19769369
5,19770052,19770819
5,19771099,19772789
5,19773117,19777242
5,19777453,19779815
5,19779860,19782066
5,19786465,19789129
5,19789067,19790372
5,19792270,19794480
5,19799953,19803098
5,19803502,19805356
5,19805437,19807853
5,19811651,19812865
5,19813346,19814554
5,19814395,19817955
5,19819948,19821007
5,19825078,19829140
5,19831255,19831917
5,19832785,19835148
5,19835337,19836258
5,19836299,19838235
5,19839663,19843859
5,19844683,19845548
5,19845999,19847435
5,19847642,19848284
5,19849437,19853598
5,19856830,19859847
5,19860708,19862052
5,19862235,19863975
5,19864410,19865825
5,19866231,19868877
5,19868926,19870410
5,19871191,19874974
5,19874925,19883297
5,19882676,19883251
5,19883929,19884381
5,19886308,19888571
5,19888751,19890174
5,19897370,19899301
5,19900150,19906171
5,19908614,19909452
5,19915872,19917967
5,19918971,19923415
5,19924354,19929256
5,19932114,19938470
5,19938540,19939797
5,19940462,19943015
5,19943181,19947588
5,19947689,19949175
5,19949691,19951713
5,19953459,19956145
5,19956218,19958861
5,19958872,19960681
5,19962934,19964351
5,19965343,19965945
5,19966799,19967527
5,19971884,19974530
5,19976222,19977620
5,19979559,19984131
5,19984626,19985788
5,19988464,19991580
5,19991946,19994672
5,19994994,19996357
5,19998823,20001572
5,20007313,20009038
5,20009520,20011099
5,20011812,20016857
5,20023442,20030387
5,20030652,20032283
5,20032287,20034020
5,20034672,20036205
5,20036988,20046702
5,20048239,20049776
5,20051829,20052735
5,20054501,20058555
5,20063331,20068793
5,20070489,20071682
5,20075328,20076185
5,20077304,20080329
5,20080600,20083042
5,20090648,20093346
5,20096932,20097551
5,20100545,20104605
5,20104481,20106278
5,20106532,20107208
5,20107229,20110638
5,20110832,20111806
5,20111859,20116269
5,20123563,20127509
5,20128736,20129554
5,20130752,20131295
5,20131274,20132744
5,20137214,20139609
5,20142430,20146690
5,20151163,20151842
5,20151163,20151882
5,20152731,20156613
5,20161140,20164729
5,20166891,20169923
5,20176080,20188567
5,20189655,20191604
5,20192159,20193800
5,20195303,20197419
5,20197391,20200468
5,20201037,20204595
5,20205302,20208777
5,20210878,20213734
5,20216332,20221382
5,20222669,20227466
5,20228645,20233095
5,20234509,20236329
5,20239293,20246398
5,20246391,20249622
5,20250419,20255089
5,20255173,20259982
5,20259440,20262585
5,20264567,20265334
5,20270101,20272895
5,20282111,20288084
5,20288055,20292432
5,20296518,20302575
5,20303334,20306469
5,20306409,20307943
5,20308033,20312892
5,20315390,20317401
5,20317405,20319830
5,20319733,20323649
5,20323785,20327881
5,20329103,20333172
5,20333897,20336671
5,20337586,20342035
5,20342505,20345302
5,20348615,20350830
5,20351157,20354436
5,20354589,20355706
5,20356876,20358381
5,20360015,20361031
5,20362486,20363597
5,20364516,20365481
5,20365722,20367093
5,20369657,20371391
5,20371798,20373441
5,20373491,20376252
5,20379489,20381036
5,20382310,20384025
5,20389915,20393306
5,20395856,20398197
5,20402217,20406731
5,20415764,20418847
5,20420951,20425604
5,20427749,20428719
5,20430453,20433146
5,20436180,20437815
5,20442613,20446050
5,20446068,20447200
5,20448310,20451062
5,20451228,20452569
5,20452487,20454041
5,20455317,20457068
5,20457487,20458996
5,20458939,20461710
5,20461777,20464616
5,20466068,20468217
5,20474457,20479478
5,20480626,20484945
5,20485134,20488702
5,20489033,20489727
5,20491393,20496589
5,20497401,20497868
5,20498476,20501786
5,20505089,20506354
5,20506381,20506578
5,20508126,20508776
5,20509115,20510810
5,20511642,20514346
5,20516055,20518815
5,20520600,20523212
5,20523366,20526521
5,20528068,20529885
5,20530200,20532856
5,20532860,20533471
5,20534058,20537138
5,20537426,20538996
5,20540335,20541211
5,20543225,20544857
5,20551132,20552670
5,20555120,20555758
5,20557574,20558487
5,20560434,20561228
5,20562150,20562557
5,20567386,20568075
5,20569533,20571656
5,20571681,20575250
5,20574577,20575538
5,20576733,20579103
5,20579027,20579633
5,20580113,20582178
5,20580269,20580442
5,20582083,20584721
5,20585349,20587761
5,20587936,20589490
5,20589702,20591937
5,20593600,20594379
5,20600727,20601416
5,20602874,20604997
5,20605218,20608594
5,20610075,20612445
5,20612369,20612975
5,20613455,20615520
5,20615565,20618063
5,20618733,20621103
5,20621278,20622832
5,20623024,20625279
5,20626942,20627720
5,20633193,20634618
5,20635826,20638104
5,20640992,20642787
5,20644525,20645698
5,20646680,20648725
5,20650086,20655401
5,20656193,20658001
5,20665068,20667312
5,20675605,20676702
5,20679222,20680274
5,20683262,20684890
5,20685772,20688942
5,20689243,20693470
5,20693455,20697233
5,20699408,20701226
5,20702453,20704418
5,20704724,20706842
5,20708409,20709282
5,20710103,20712473
5,20715453,20720681
5,20722069,20724481
5,20724578,20726479
5,20729431,20733941
5,20734136,20736138
5,20736227,20739358
5,20739419,20741603
5,20742533,20743669
5,20744553,20745703
5,20745349,20747305
5,20747680,20749506
5,20750513,20752115
5,20753040,20756137
5,20757199,20762461
5,20764096,20768764
5,20768795,20771085
5,20772237,20773194
5,20773235,20775739
5,20777501,20779488
5,20777574,20778118
5,20779327,20781557
5,20781658,20784071
5,20783931,20786843
5,20788913,20791940
5,20792073,20793841
5,20793794,20795399
5,20796950,20801479
5,20800473,20801437
5,20803106,20804268
5,20804715,20819629
5,20820068,20820944
5,20821040,20823411
5,20823644,20829644
5,20830743,20831849
5,20831984,20833817
5,20834899,20839061
5,20841239,20843992
5,20843923,20848376
5,20848794,20852384
5,20852712,20854812
5,20858503,20861711
5,20862902,20867465
5,20867599,20870848
5,20871918,20872277
5,20872719,20874349
5,20875832,20877989
5,20877967,20878464
5,20878491,20880184
5,20880558,20883908
5,20885419,20886762
5,20886745,20891007
5,20891163,20892416
5,20892643,20897959
5,20898108,20898775
5,20900859,20904647
5,20904578,20905568
5,20907195,20909533
5,20910204,20913547
5,20913510,20915879
5,20917795,20919964
5,20921377,20922998
5,20925852,20926783
5,20927069,20931886
5,20932031,20936413
5,20936423,20937589
5,20939363,20940895
5,20945676,20948939
5,20949291,20951512
5,20952442,20953399
5,20952557,20953348
5,20956510,20959409
5,20960779,20964537
5,20965577,20966805
5,20967034,20968506
5,20969128,20975940
5,20975180,20977668
5,20978203,20979249
5,20980005,20989499
5,20993424,20995644
5,20997320,20998907
5,20997413,21001054
5,21001144,21003286
5,21004251,21008849
5,21009347,21010345
5,21011392,21013747
5,21016841,21019221
5,21020014,21022903
5,21026805,21029188
5,21030943,21033253
5,21034626,21036773
5,21039533,21041618
5,21043083,21044194
5,21048191,21052069
5,21055179,21056881
5,21063298,21068327
5,21069110,21071739
5,21071944,21074662
5,21077047,21077679
5,21079106,21081632
5,21081844,21084427
5,21085462,21088414
5,21089383,21091073
5,21090956,21092410
5,21093681,21094454
5,21094547,21095891
5,21095146,21095319
5,21097076,21098959
5,21101116,21103818
5,21104551,21105947
5,21105909,21108710
5,21110333,21111424
5,21111445,21113403
5,21113361,21116314
5,21116877,21117860
5,21118946,21121119
5,21121405,21123133
5,21123958,21125065
5,21128085,21130244
5,21130320,21133709
5,21131045,21131700
5,21138703,21140876
5,21152011,21154395
5,21161132,21165565
5,21167243,21167350
5,21167432,21169462
5,21170048,21172346
5,21171634,21174019
5,21174321,21175857
5,21176377,21180474
5,21182468,21183875
5,21184522,21186872
5,21189988,21191303
5,21192097,21194086
5,21195044,21195763
5,21196602,21202664
5,21200040,21201610
5,21201631,21202543
5,21202549,21204816
5,21204991,21207098
5,21207097,21207716
5,21207784,21212072
5,21212940,21214842
5,21216772,21218351
5,21220031,21221288
5,21221432,21222605
5,21226721,21230378
5,21230224,21236554
5,21237021,21239531
5,21240717,21243644
5,21244723,21246774
5,21247355,21250426
5,21250646,21254137
5,21254911,21257618
5,21257934,21259408
5,21260278,21261336
5,21261353,21263151
5,21263897,21265460
5,21272824,21275755
5,21275889,21279522
5,21281569,21282806
5,21282750,21285366
5,21286735,21288913
5,21288850,21291928
5,21292375,21293758
5,21294147,21296819
5,21296833,21297858
5,21298857,21300239
5,21301525,21302829
5,21307016,21309341
5,21311020,21314180
5,21317130,21321267
5,21321428,21323780
5,21323781,21325604
5,21325837,21327498
5,21327712,21330136
5,21330608,21334811
5,21334793,21337126
5,21337861,21343051
5,21343102,21344106
5,21345216,21345600
5,21346423,21347478
5,21348554,21349681
5,21350375,21352333
5,21352557,21355147
5,21355541,21357219
5,21357752,21358250
5,21359001,21362273
5,21363486,21364401
5,21365651,21366953
5,21370499,21371592
5,21372820,21374195
5,21375704,21378172
5,21378702,21379744
5,21380164,21381069
5,21382482,21383432
5,21383979,21385015
5,21386727,21387714
5,21389766,21390189
5,21390412,21391561
5,21391566,21395016
5,21395944,21399419
5,21399331,21400686
5,21401312,21404470
5,21410769,21412526
5,21413591,21415006
5,21414935,21417616
5,21419590,21421715
5,21427827,21429495
5,21431778,21433794
5,21433859,21439133
5,21444793,21447242
5,21452442,21453980
5,21457534,21463327
5,21463467,21466880
5,21470299,21471861
5,21472103,21473602
5,21473720,21477024
5,21477116,21478534
5,21478841,21479203
5,21479382,21481256
5,21481457,21482038
5,21482140,21483797
5,21483919,21485385
5,21485317,21488042
5,21488490,21496537
5,21498379,21502500
5,21505074,21506620
5,21506967,21507948
5,21508341,21509609
5,21510095,21513620
5,21514896,21520421
5,21518593,21520421
5,21520513,21523266
5,21523365,21525713
5,21526250,21528323
5,21528950,21533159
5,21534473,21537816
5,21537721,21541029
5,21548397,21552594
5,21553355,21557592
5,21560601,21562709
5,21562718,21568023
5,21568131,21571904
5,21572143,21574329
5,21582614,21584243
5,21586219,21589255
5,21595990,21598316
5,21598848,21600008
5,21601481,21602739
5,21603569,21604414
5,21604662,21605674
5,21606271,21607297
5,21607410,21609428
5,21617714,21619281
5,21632021,21634314
5,21634424,21636355
5,21636241,21638398
5,21639216,21640963
5,21640809,21643666
5,21643767,21647774
5,21647821,21649567
5,21649532,21651713
5,21654585,21656722
5,21656734,21659367
5,21661444,21663843
5,21667939,21668046
5,21673432,21675803
5,21677146,21684122
5,21683144,21688273
5,21688763,21692480
5,21700187,21710296
5,21710170,21712614
5,21713245,21717878
5,21721667,21722838
5,21723235,21724701
5,21725441,21729413
5,21738849,21742082
5,21743366,21746061
5,21745937,21748719
5,21749279,21751338
5,21755251,21758950
5,21759329,21760578
5,21760558,21763462
5,21764937,21767013
5,21771811,21772794
5,21773688,21774927
5,21777107,21777523
5,21779023,21779499
5,21780947,21785287
5,21785999,21787444
5,21788265,21789152
5,21789919,21790690
5,21791155,21792556
5,21794177,21796092
5,21796997,21797731
5,21798156,21799420
5,21801143,21802788
5,21805071,21805812
5,21806622,21807012
5,21807623,21809004
5,21811633,21814908
5,21813671,21814018
5,21817128,21818958
5,21822323,21826488
5,21826656,21830091
5,21839818,21841977
5,21843501,21845261
5,21848035,21850111
5,21850141,21853011
5,21853348,21854117
5,21856948,21858102
5,21859148,21860672
5,21860860,21865150
5,21865069,21868948
5,21869774,21871391
5,21872701,21873454
5,21876586,21880540
5,21880592,21881204
5,21881142,21883433
5,21888148,21889254
5,21890643,21891335
5,21891983,21894267
5,21894232,21896434
5,21896987,21898631
5,21901704,21903854
5,21907638,21908666
5,21910471,21912809
5,21913883,21914866
5,21915468,21917225
5,21917699,21919180
5,21919593,21921225
5,21921666,21923632
5,21925460,21927524
5,21926239,21926496
5,21928847,21930637
5,21929588,21929845
5,21933601,21936053
5,21936746,21938396
5,21938793,21939637
5,21941602,21942146
5,21943983,21945651
5,21945865,21948913
5,21948124,21952594
5,21952647,21953507
5,21953700,21956580
5,21958059,21960634
5,21962570,21965623
5,21965667,21968061
5,21972444,21973441
5,21975785,21977104
5,21977461,21978237
5,21981902,21984399
5,21984569,21984964
5,21984878,21987489
5,21988457,21990393
